id;colonia;municipio_id;codigo_postal_id
17446;Francisco Portillo;228;4473
17447;Gran Morelos;228;4473
17448;Molino Rinconero;228;4473
17449;El Consuelo O Lomas;228;4474
17450;Loreto;228;4474
17451;Guadalupe Victoria;228;4475
17452;Los Garcia;228;4475
17453;El Torreón;228;4475
17454;Vicente Guerrero O Copetes de Abajo;229;4476
17455;Dr. Belisario Domínguez;229;4476
17456;Colorado;229;4477
17457;San Cayetano O Morales;229;4477
17458;Ciénega de Loya;229;4477
17459;Santa Bárbara de Tutuaca;229;4478
17460;Santa Rosalía de Cuevas;229;4479
17461;Los Remedios O La Hacienda;229;4480
17462;Santa María de Cuevas;229;4481
17463;Satevo;230;4482
17464;Mendoceño;230;4483
17465;Avendaños;230;4484
17466;Cieneguilla;230;4484
17467;El Torreón;230;4485
17468;San Nicolás de La Joya;230;4486
17469;San José del Sitio;230;4486
17470;La Esperanza;230;4486
17471;La Joya;230;4487
17472;San Antonio de Chacones;230;4487
17473;El Chamizal;230;4487
17474;San Juan Bautista;230;4487
17475;Peña Abajo;230;4487
17476;Los Mendoza;230;4488
17477;San Juan de La Veracruz;230;4488
17478;San Onofre;230;4488
17479;Babonoyaba;230;4489
17480;San José de Hernandez;230;4489
17481;San Francisco de Borja;231;4490
17482;Santa Ana;231;4490
17483;Unión;231;4491
17484;Santa Rosa;231;4492
17485;Guadalupe;231;4492
17486;Teporeachic;231;4493
17487;Sahuarachi;231;4494
17488;El Terrero;232;4495
17489;Nonoava;232;4495
17490;Humariza;232;4496
17491;Deportiva;233;4497
17492;Caborachic;233;4497
17493;Rancho Seco;233;4497
17494;El Salto;233;4497
17495;Los Pinos;233;4497
17496;Basiguare;233;4497
17497;Cieneguita;233;4497
17498;La Cortina;233;4497
17499;Agua Zarca;233;4497
17500;Guachochi;233;4497
17501;Bajisochic;233;4498
17502;Rocheachi;233;4498
17503;Siquirichic;233;4499
17504;Tonachic;233;4499
17505;Aboreachi;233;4500
17506;Basigochi;233;4500
17507;El Aguaje;233;4501
17508;Agua Escondida;233;4502
17509;Loma del Manzano;233;4503
17510;Cumbres de Guerachi;233;4503
17511;Huiyorare;233;4503
17512;Ciénega de Norogachi;233;4504
17513;Ciénega Prieta;233;4504
17514;Guerachic;233;4504
17515;Cusarare;233;4505
17516;Norogachic;233;4505
17517;Samachique;233;4506
17518;Huichagoachi;233;4507
17519;Agua Blanca;233;4507
17520;Guizarachic;233;4508
17521;Creel;234;4509
17522;Profartara;234;4509
17523;Bocoyna;234;4510
17524;Choguita;234;4511
17525;Gupitare;234;4512
17526;San José Guacayvo;234;4513
17527;La Laguna;234;4514
17528;Ciénega de Guacayvo;234;4515
17529;Kilómetro 80;234;4516
17530;Magisterial;234;4516
17531;San Juanito;234;4516
17532;El Ranchito;234;4517
17533;Talayotes;234;4518
17534;Panalachi;234;4519
17535;Sisoguichic;234;4519
17536;Huetosacachi;234;4520
17537;San Antonio;234;4520
17538;Ojasichi;234;4521
17539;El Tascate;234;4521
17540;Sojahuachi;234;4522
17541;Bahuinocachi;234;4523
17542;Seguereachi;234;4524
17543;Pitorreal;234;4525
17544;San Ignacio Arareco;234;4526
17545;Cusihuiriachi;235;4527
17546;Real de Abajo;235;4527
17547;La Maquina;235;4528
17548;Santa Rita;235;4529
17549;San Bernabé;235;4530
17550;México;235;4531
17551;El Mimbre;235;4532
17552;Cusi;235;4533
17553;Carvajal de Arriba;235;4534
17554;El Bajío de Abajo;235;4534
17555;El Chopeque;235;4534
17556;Cerro Prieto;235;4534
17557;El Bajío de Arriba;235;4535
17558;Carbajal de Abajo;235;4536
17559;Los Álamos de Cerro Prieto;235;4536
17560;Ojo de Agua;235;4537
17561;González;235;4538
17562;Llanos de Reforma;235;4539
17563;Tascate;235;4539
17564;Los Llanos de San Juan Bautista;235;4540
17565;Capilla de los Remedios;235;4541
17566;Gran Morelos;236;4542
17567;Laborcita de San Javier;236;4543
17568;Cieneguilla;236;4544
17569;3 Ojitos;236;4545
17570;Buenavista O La Majada;236;4546
17571;La Cuadrilla;236;4546
17572;El Aguaje;236;4547
17573;El Nogalito;236;4547
17574;Majalca;236;4548
17575;Valentín Gómez Farias;236;4548
17576;Santa Cruz de Mayo;236;4549
17577;La Paz;236;4550
17578;Ojo de Agua;237;4551
17579;Rancho de Peña;237;4551
17580;Santa Rosa;237;4551
17581;San Miguel de los Anchondo;237;4551
17582;Barrio las Colonias;237;4551
17583;Santa Isabel;237;4551
17584;Loma Jaqueña;237;4551
17585;Estación;237;4552
17586;Terrero;237;4553
17587;La Tapia;237;4553
17588;Santa Ana;237;4554
17589;Boquilla del Río;237;4554
17590;Rancho de Rosas;237;4555
17591;Arroyito de Agua;238;4556
17592;Carichi;238;4556
17593;Ciénega de Ojos Azules;238;4557
17594;Tajirachic;238;4557
17595;El Sáuz de Ojos Azules;238;4558
17596;Norogachito;238;4559
17597;El Álamo de Ojos Azules;238;4560
17598;Ojos Azules;238;4560
17599;Molinares;238;4561
17600;Guazarachi;238;4562
17601;San Isidro;238;4563
17602;Tucheachi;238;4564
17603;San José Bequeachi;238;4564
17604;Guahuacherare;238;4565
17605;Nararachi;238;4565
17606;Tecubichi;238;4566
17607;Teguerichic;238;4567
17608;Bacabureachic;238;4568
17609;Jicamorachi;239;4569
17610;Calaveras;239;4569
17611;Uruachi;239;4569
17612;Nueva Unión;239;4570
17613;Gocogachic;239;4571
17614;Arechoyvo;239;4572
17615;Batopilillas;239;4573
17616;La Cumbre;239;4574
17617;Ocampo;240;4575
17618;Pinos Altos;240;4576
17619;Huajumar;240;4577
17620;Cahuizore;240;4578
17621;Basaseachic;240;4579
17622;Candameña;240;4580
17623;Huevachic;240;4581
17624;El Saucillo;240;4582
17625;Agua Caliente;240;4582
17626;Cajurichic;240;4583
17627;Basogachic;240;4583
17628;Memelichic;240;4583
17629;El Concheño;240;4584
17630;Yoquivo;240;4585
17631;Moris;241;4586
17632;El Pilar;241;4587
17633;La Ciénega;241;4588
17634;Talayotes;241;4589
17635;Guadalupe Victoria;242;4590
17636;Chinipas de Aldama;242;4590
17637;Ignacio Valenzuela O Loreto;242;4591
17638;Las Tunas;242;4591
17639;Las Chinacas;242;4592
17640;Mesa del Zamorano;242;4592
17641;Garogachi;242;4592
17642;Los Llanitos;242;4593
17643;Palmarejo Mineral;242;4593
17644;Milpillas;242;4594
17645;Maguarichi;243;4595
17646;Temoris;244;4596
17647;Los Llanos;244;4597
17648;Guajira;244;4598
17649;Mesa Colorada;244;4599
17650;Santa Matilde;244;4600
17651;Guazapares;244;4601
17652;Batose Gachic;244;4602
17653;Ocoviachi;244;4603
17654;Monterde;244;4604
17655;Batopilas;245;4605
17656;San Ignacio;245;4606
17657;La Labor;245;4607
17658;La Bufa;245;4608
17659;Polanco;245;4609
17660;Sorichique;245;4610
17661;Yoquivo;245;4611
17662;Laguna de Aboreachi;245;4611
17663;Guapainala;246;4612
17664;Urique;246;4612
17665;Cerocahui;246;4613
17666;Cuesta Colorada;246;4614
17667;Baragomachic;246;4614
17668;Porochic;246;4614
17669;Coronado;246;4615
17670;Reforma;246;4615
17671;El Manzano;246;4616
17672;Los Encinitos;246;4617
17673;Cieneguita de Lluvia de Oro;246;4617
17674;San Rafael;246;4618
17675;Cuiteco;246;4619
17676;Bahuichivo;246;4619
17677;Churo;246;4620
17678;Piedras Verdes;246;4621
17679;San Alonso;246;4621
17680;Pamachic;246;4621
17681;Areponapuchi;246;4622
17682;Tobares;246;4623
17683;Mesa de Arturo;246;4624
17684;Guagueyvo;246;4625
17685;El Realito;246;4625
17686;El Carrizal;246;4625
17687;Morelos Mineral;247;4626
17688;San Miguel;247;4627
17689;Alisos;247;4628
17690;San Andrés;247;4629
17691;Potrero de los Bojórquez;247;4629
17692;Mesa Larga;247;4630
17693;Las Palomas;247;4631
17694;El Tecuán;247;4632
17695;Ciénega Prieta;247;4633
17696;Porfirio Diaz;248;4634
17697;El Panteón;248;4634
17698;La Planta;248;4634
17699;Santo Niño;248;4634
17700;Guadalupe y Calvo;248;4634
17701;Cereso;248;4634
17702;La Periquera;248;4634
17703;Coronado;248;4634
17704;Tohayana;248;4635
17705;Santo Domingo;248;4635
17706;San Ignacio de los Sotelo;248;4635
17707;Calabazas de San Simón;248;4635
17708;Santa Rita;248;4635
17709;Dolores;248;4636
17710;El Ocote;248;4637
17711;Las Gallinas;248;4637
17712;Llano Blanco;248;4637
17713;Atascaderos;248;4638
17714;Buenavista de Atascaderos;248;4638
17715;San Ignacio de los Almazán;248;4638
17716;Mesa de San Rafael;248;4639
17717;La Trinidad;248;4640
17718;Barbechitos;248;4641
17719;Coloradas de los Chávez;248;4641
17720;Guasachique;248;4641
17721;El Manzano;248;4642
17722;El Tule;248;4642
17723;Santa Rosalía;248;4642
17724;El Nopal;248;4643
17725;Llano Grande;248;4644
17726;Baborigame;248;4645
17727;Coscomates;248;4646
17728;Coloradas de La Virgen;248;4646
17729;Tahonas;248;4646
17730;5 Llagas;248;4647
17731;Rincón de Alisos;248;4647
17732;Nabogame;248;4648
17733;Turuachic;248;4649
17734;Buenavista de Reforma;248;4650
17735;Agua Amarilla;248;4650
17736;Chinatu;248;4651
17737;La Catedral;248;4652
17738;San Juan de Chinatu;248;4652
17739;Mesa de San José;248;4653
17740;Puerto de Talayotes;248;4654
17741;San Julián;248;4654
17742;El Plátano;248;4655
17743;Las Yerbitas;248;4655
17744;El Granizo;248;4656
17745;Coloradas de Piedra Larga;248;4656
17746;Mesa de Santa Cruz;248;4657
17747;San Francisco del Oro;249;4658
17748;Hospital;249;4658
17749;Guillermo Baca;249;4658
17750;Magisterial;249;4658
17751;Zacatecas;249;4658
17752;San José de los Ballén;249;4659
17753;Valle del Rosario;250;4660
17754;La Huerta;250;4661
17755;San Javier;250;4662
17756;San Nicolás del Cañón;250;4663
17757;Agua Caliente;250;4664
17758;Guadalupe;250;4665
17759;Juan Mendoza;250;4665
17760;San Ignacio;250;4665
17761;Valle de Olivos;250;4666
17762;Huejotitán;251;4667
17763;Pichague;251;4668
17764;Las Juntas;251;4669
17765;San Antonio del Tule;252;4670
17766;Jerusalén;252;4670
17767;Los Hoyos;252;4670
17768;El Tule;252;4670
17769;Los Olivos;252;4670
17770;Hidalgo;252;4670
17771;Juárez;252;4670
17772;La Otra Banda;252;4670
17773;Barrio Blanco;252;4670
17774;Baqueteros;252;4671
17775;El Álamo;252;4672
17776;San Mateo;252;4673
17777;Agujas;253;4674
17778;San Pablo Balleza;253;4674
17779;Gral. Carlos Pacheco;253;4675
17780;Guazarachi;253;4676
17781;Chiquihuite;253;4677
17782;Baquiriachic;253;4677
17783;El Ranchito;253;4678
17784;La Cruz;253;4678
17785;Rancho de San Juan;253;4679
17786;San Juan de Atotonilco;253;4679
17787;La Magdalena;253;4680
17788;Ultima Agua;253;4681
17789;El Vergel;253;4681
17790;Los Pilares;253;4682
17791;Guajolotes;253;4683
17792;Laguna Juanota;253;4684
17793;La Pinta;253;4685
17794;Metate;253;4686
17795;San Cristóbal;253;4687
17796;Santa Bárbara Centro;254;4688
17797;San Diego;254;4689
17798;Casa Colorada;254;4690
17799;Punto Alegre;254;4691
17800;Corral de Piedras;254;4692
17801;El Alamito;254;4693
17802;San Rafael;254;4693
17803;La Laguna;255;4694
17804;El Tecuán;255;4694
17805;Chavira 1;255;4694
17806;Pascualeño;255;4694
17807;Santa Elena;255;4694
17808;Ojo Caliente;255;4694
17809;Presilla Alta;255;4694
17810;Alta Vista;255;4695
17811;Maravillas;255;4695
17812;Los Reyes;255;4695
17813;Floreño;255;4695
17814;San Ignacio I;255;4695
17815;Enramada;255;4696
17816;El Porvenir;255;4696
17817;Diaz;255;4696
17818;Lagunas de las Vacas;255;4697
17819;Río del Parral;255;4697
17820;La Perla Mineral;255;4698
17821;Laguna de Jaco;255;4699
17822;Benito Juárez;256;4700
17823;Parritas;256;4700
17824;Altavista;256;4700
17825;Agustin Melgar;256;4700
17826;Río Conchos Infonavit;256;4700
17827;Vicente Guerrero;256;4700
17828;PRI;256;4700
17829;Changay;256;4700
17830;Guadalupe;256;4700
17831;Lotes Urbanos;256;4700
17832;La Chancla;256;4700
17833;Carlos Chavira Becerra;256;4700
17834;El Ranchito de Armendáriz;256;4700
17835;Saucillo Centro;256;4700
17836;Saucillo;256;4700
17837;El Orranteño;256;4701
17838;Benito Juárez;256;4701
17839;Las Varas;256;4702
17840;Las Alvareñas;256;4703
17841;Altamirano Loma Alta;256;4704
17842;Loma Chica;256;4704
17843;Francisco I Madero;256;4704
17844;La Cuadra;256;4705
17845;Las Carboneras;256;4705
17846;El Gomeño;256;4705
17847;El Indio;256;4705
17848;Lateral 59;256;4706
17849;Quevedo;256;4706
17850;Industrial;256;4706
17851;Las Asequias;256;4707
17852;Concho;256;4707
17853;Kilómetro 39;256;4707
17854;Valle del Toro;256;4707
17855;Ancón de Carros;256;4708
17856;San Francisco del Mezquital;256;4708
17857;Naica;256;4709
17858;Santa Gertrudis;256;4710
17859;42 Zona Militar;256;4711
17860;Galván;257;4712
17861;Valle de Zaragoza;257;4712
17862;Guadalupe Victoria;257;4713
17863;Salitrito;257;4713
17864;Angel Posada;257;4714
17865;Emiliano Zapata;257;4714
17866;Monte Redondo;257;4715
17867;El Campamento;257;4715
17868;La Jabonera;257;4716
17869;La Cieneguilla;257;4717
17870;Valerio;257;4718
17871;San Felipe de Jesús;257;4719
17872;La Cruz;258;4720
17873;San Rafael;258;4721
17874;El Morieleño;258;4722
17875;La Cruz;258;4723
17876;Corraleño de Juárez;258;4724
17877;San Francisco de Conchos;259;4725
17878;Rancho Nuevo;259;4726
17879;Amparaneño;259;4727
17880;Boquilla del Conchos;259;4728
17881;Ciudad Camargo Centro;259;4729
17882;Jardines del Conchos;259;4730
17883;Florido Infonavit;259;4730
17884;Florido Lomas Infonavit;259;4731
17885;PEMEX;259;4732
17886;La Lagunita;259;4732
17887;Alsalcia y Lorena;259;4733
17888;Quinta Gracia;259;4733
17889;PEMEX;259;4734
17890;Árbol Grande;259;4735
17891;Estanislao Muñoz;259;4736
17892;Revolución;259;4736
17893;Villa Dorada;259;4736
17894;Ciudad Satélite;259;4737
17895;Aeropuerto;259;4738
17896;Rivera del Conchos FONHAPO;259;4739
17897;David Alfaro Siqueiros;259;4739
17898;Villas del Sol;259;4739
17899;Los Álamos;259;4739
17900;Francisco I Madero;259;4739
17901;Agrícola Industrial;259;4740
17902;4 Milpas Infonavit;259;4741
17903;San Isidro;259;4742
17904;Santa Rosalía;259;4743
17905;Chavira 2;259;4744
17906;Benito Juárez;259;4745
17907;Obrera;259;4746
17908;Altos de Chavira;259;4747
17909;FONHAPO;259;4747
17910;Fovissste;259;4747
17911;Xeoh;259;4747
17912;Roma;259;4748
17913;Laderas de la Abraham González;259;4749
17914;Abraham González;259;4749
17915;Abraham González FONHAPO;259;4749
17916;Jorge Negrete;259;4750
17917;Hidalgo del Parral Centro;260;4751
17918;Emiliano Zapata;260;4752
17919;Ampliación José López Portillo;260;4752
17920;José Lopez Portillo;260;4752
17921;INFONAVIT La Estación;260;4753
17922;Del Prado;260;4753
17923;San Uriel INFONAVIT;260;4754
17924;Las Palmas;260;4754
17925;Héroes de La Revolución;260;4754
17926;Montañas;260;4754
17927;El Polvorín;260;4754
17928;Rinconadas del Sol;260;4754
17929;San Rafael;260;4754
17930;Real de Victoria 1a Etapa;260;4754
17931;Juan Rangel de Biesca;260;4754
17932;Minas del Real;260;4755
17933;Zona Industrial Parral;260;4756
17934;Valle del Sol;260;4757
17935;El Hormiguero;260;4757
17936;El Progreso;260;4757
17937;El Milagro;260;4757
17938;Francisco Villa;260;4757
17939;Loma Linda;260;4757
17940;Jorge Leyva;260;4758
17941;Almaceña;260;4758
17942;PRI;260;4758
17943;Tierra y Libertad;260;4758
17944;Rubén Aguilar;260;4759
17945;Federico Piñón;260;4759
17946;Ampliación Che Guevara;260;4759
17947;Valle Verde;260;4759
17948;La Palmilla;260;4759
17949;Solidaridad;260;4759
17950;Caminos de Villa Escobedo;260;4759
17951;Che Guevara;260;4759
17952;Real de Minas;260;4760
17953;Reserva Almanceña 94;260;4760
17954;Gómez Morin;260;4760
17955;Paseos del Almanceña;260;4760
17956;Infonavit Mineros II 1ra Etapa;260;4761
17957;Infonavit Mineros II 2da Etapa;260;4761
17958;Morelos;260;4762
17959;Enrique Flores Magón;260;4762
17960;El Pedregal;260;4762
17961;La Soledad;260;4762
17962;Ricardo Flores Magón;260;4762
17963;El Potrero;260;4762
17964;Barrio del Topo Chico;260;4763
17965;El Mirador;260;4764
17966;Mina La Prieta (La Negrita);260;4765
17967;Fatima (Minera);260;4765
17968;Santo Tomas;260;4766
17969;San Antonio de las Huertas;260;4766
17970;Agustín Méndez Rosas;260;4766
17971;La Huerta;260;4766
17972;San Francisco de Asís;260;4766
17973;Felipe Pescador;260;4767
17974;La Peña;260;4768
17975;Soto Reyes;260;4769
17976;Lomas del Parque;260;4769
17977;Del Parque;260;4769
17978;Pensiones Praderas;260;4769
17979;El Conejo;260;4769
17980;La Colmena;260;4769
17981;Tecnológico;260;4769
17982;El Ojito;260;4769
17983;Guayín;260;4770
17984;Villas del Tecnológico;260;4771
17985;INFONAVIT Praderas;260;4771
17986;San José;260;4771
17987;Caracol Dos;260;4771
17988;Talleres;260;4772
17989;INFONAVIT Talleres;260;4772
17990;Guadalupe San Antonio INFONAVIT;260;4773
17991;Aquiles Serdán;260;4774
17992;Las Tierras;260;4774
17993;Fierro;260;4774
17994;Magisterial;260;4774
17995;Netzahualcóyotl;260;4774
17996;Las Quintas;260;4774
17997;Altavista;260;4774
17998;Barrio de Guanajuato;260;4774
17999;Viviendas Populares;260;4774
18000;Lomas de Alta Vista;260;4775
18001;San Nicolás;260;4776
18002;Villa Blanquita;260;4777
18003;España;260;4778
18004;Benito Juárez García;260;4778
18005;Hacienda de Sierra Seca;260;4778
18006;Benito Juárez;260;4778
18007;Nuevo Parralito;260;4778
18008;Miguel Hidalgo;260;4779
18009;Miguel Hidalgo;260;4780
18010;Ángela Peralta;260;4781
18011;El Camino;260;4781
18012;Primavera;260;4781
18013;Kennedy;260;4781
18014;1o de Mayo FOVISSSTE;260;4781
18015;Burocrática;260;4781
18016;Peña Bola;260;4781
18017;Américas;260;4781
18018;Fuentes de Bellavista;260;4781
18019;La Muela INFONAVIT;260;4782
18020;La Esmeralda FOVISSSTE;260;4783
18021;Reforma;260;4784
18022;Bellavista II INFONAVIT;260;4784
18023;Bellavista I INFONAVIT;260;4784
18024;Las Fuentes Segunda Etapa;260;4785
18025;Los Adobes;260;4785
18026;Alamillo;260;4785
18027;Bellavista;260;4785
18028;Las Fuentes Primera Etapa;260;4785
18029;CNOP;260;4785
18030;INFONAVIT Cerro Blanco;260;4786
18031;Residencial Tecnológico;260;4786
18032;FOVISSSTE las Fuentes;260;4787
18033;Baca;260;4787
18034;Maturama;260;4788
18035;Gomera 2;260;4789
18036;Animas de Arriba;260;4789
18037;Maclovio Herrera;260;4790
18038;San Antonio del Potrero;260;4791
18039;Zapién;260;4792
18040;Nicolás Fernández;261;4793
18041;Valle de Allende;261;4793
18042;Pueblito de Allende;261;4794
18043;San Juan;261;4795
18044;Alto Corralejo;261;4796
18045;Morita;261;4796
18046;Adela;261;4797
18047;Talamantes de Abajo;261;4798
18048;Búfalo;261;4799
18049;Agua Fría;261;4800
18050;El Dorado;261;4801
18051;La Manga;261;4801
18052;Lopez Villa;262;4802
18053;Salaices;262;4803
18054;El Porvenir;262;4804
18055;Santa Ana;262;4805
18056;Santa María;262;4806
18057;Matamoros;263;4807
18058;Santa Rosalía;263;4807
18059;Obrera;263;4807
18060;Ciénegas de Ceniceros;263;4808
18061;Valsequillo;263;4809
18062;Los Negros;263;4810
18063;Parque Industrial Parral;263;4811
18064;El Verano;263;4811
18065;Independencia y Reforma;263;4812
18066;Infonavit 1a Etapa;264;4813
18067;Manuel Aguilera;264;4813
18068;Ciudad Jimenez Centro;264;4813
18069;Manuel Lopez Dávila;264;4813
18070;Las Águilas;264;4813
18071;H. de La Revolución;264;4813
18072;Obrera;264;4813
18073;Fátima;264;4813
18074;Guadalupe Victoria;264;4813
18075;La Estación;264;4813
18076;Fovissste I, II y III;264;4813
18077;Del Parque;264;4813
18078;Santo Niño;264;4813
18079;Infonavit Magisterial;264;4813
18080;Infonavit San Isidro;264;4813
18081;Fundadores I y II;264;4813
18082;Lázaro Cárdenas;264;4813
18083;Presidentes II;264;4813
18084;Campesina;264;4813
18085;PRI;264;4813
18086;Ferrocarrilera;264;4813
18087;Los Nogales;264;4813
18088;Presidentes;264;4813
18089;Del Carmen;264;4813
18090;Bustillos del Real;264;4813
18091;Del Moral;264;4813
18092;La Rana;264;4813
18093;Centenario 77;264;4813
18094;Galván;264;4813
18095;Infonavit Dolores;264;4813
18096;PRI;264;4813
18097;Tierra y Libertad;264;4813
18098;Benito Juárez;264;4813
18099;INFONAVIT San Rafael II;264;4813
18100;Abraham González;264;4813
18101;Agustin Melgar;264;4813
18102;Andavazo;264;4813
18103;Lucio Cabañas;264;4813
18104;Jalisco;264;4813
18105;20 de Noviembre;264;4813
18106;Agricultura;264;4813
18107;Estavillo;264;4813
18108;Ayala;264;4813
18109;Presidentes;264;4813
18110;Las Américas;264;4813
18111;Ladrillera;264;4813
18112;Moderna;264;4813
18113;Los Álamos;264;4813
18114;San José (De las Flores);264;4813
18115;Miramontes;264;4814
18116;Torreoncitos;264;4814
18117;Nuevo Saucillo;264;4814
18118;Nuevo Tampico;264;4814
18119;El Águila;264;4814
18120;Tierra Blanca;264;4814
18121;San Luis;264;4815
18122;Corralitos;264;4815
18123;Libertad;264;4816
18124;Zaragoza;264;4816
18125;Carrillo Estación;264;4817
18126;Rellano Estación;264;4817
18127;Escalón;264;4818
18128;Coronado;265;4819
18129;Benito Juárez;265;4820
18130;Emiliano Zapata;265;4821
18131;Iturralde;265;4822
18132;Las Pilas;265;4823
18133;San Angel;266;4824
18134;Los Alpes;266;4825
18135;Guadalupe Inn;266;4826
18136;Secretaria de Contraloría y Desarrollo Administrativo;266;4827
18137;INFONAVIT;266;4828
18138;Florida;266;4829
18139;Axotla;266;4829
18140;Campestre;266;4830
18141;Las Águilas;266;4831
18142;Tlacopac;266;4832
18143;Ex-Hacienda de Guadalupe Chimalistac;266;4833
18144;Altavista;266;4834
18145;San Angel Inn;266;4834
18146;Chimalistac;266;4835
18147;Progreso Tizapan;266;4836
18148;Ermita Tizapan;266;4837
18149;Loreto;266;4838
18150;Tizapan;266;4838
18151;La Otra Banda;266;4838
18152;Lomas de Santo Domingo;266;4839
18153;Pólvora;266;4839
18154;La Conchita;266;4840
18155;Ampliación El Capulin;266;4841
18156;Liberales de 1857;266;4841
18157;Belém de las Flores;266;4841
18158;El Capulín;266;4841
18159;Secretaria de la Policia Federal Preventiva;266;4842
18160;Hidalgo;266;4843
18161;Las Américas;266;4843
18162;Acueducto;266;4843
18163;Sears Roebuck;266;4843
18164;Cove;266;4843
18165;Ampliación Acueducto;266;4844
18166;Molino de Santo Domingo;266;4845
18167;Real del Monte;266;4845
18168;Paraíso;266;4845
18169;Molino de Santo Domingo;266;4845
18170;Reacomodo Pino Suárez;266;4846
18171;José Maria Pino Suárez;266;4847
18172;Bellavista;266;4847
18173;Cristo Rey;266;4848
18174;Tolteca;266;4848
18175;Delegación Política Álvaro Obregón;266;4849
18176;Isidro Fabela;266;4850
18177;1a Victoria;266;4850
18178;Maria G. de García Ruiz;266;4850
18179;Bosque;266;4850
18180;Santa Fe IMSS;266;4851
18181;Abraham M. González;266;4851
18182;8 de Agosto;266;4852
18183;Carola;266;4852
18184;San Pedro de los Pinos;266;4852
18185;Torres de San Pedro;266;4853
18186;Nelli Campo Bello;266;4854
18187;Arturo Martínez;266;4855
18188;Belén;266;4856
18189;Santa Fe;266;4857
18190;Lomas de Santa Fe;266;4858
18191;Mártires de Tacubaya;266;4859
18192;Zenón Delgado;266;4859
18193;El Cuernito;266;4859
18194;Cuevitas;266;4859
18195;La Estrella;266;4859
18196;Bonanza;266;4859
18197;Campo de Tiro los Gamitos;266;4860
18198;El Piru Santa Fe;266;4860
18199;Los Gamitos;266;4860
18200;Tlapechico;266;4860
18201;El Piru 2a Ampliación;266;4860
18202;La Huerta;266;4861
18203;Pueblo Nuevo;266;4862
18204;Tecolalco;266;4863
18205;El Árbol;266;4863
18206;Ladera;266;4863
18207;Lomas de Nuevo México;266;4863
18208;Margarita Maza de Juárez;266;4863
18209;Ampliación La Cebada;266;4864
18210;La Mexicana 2a Ampliación;266;4864
18211;Ampliación La Mexicana;266;4865
18212;La Mexicana;266;4865
18213;La Palmita;266;4865
18214;Calzada Jalalpa;266;4865
18215;Liberación Proletaria;266;4865
18216;1a Sección Cañada;266;4866
18217;2a Sección Cañada;266;4866
18218;El Tejocote;266;4867
18219;Lomas de Capula;266;4867
18220;Golondrinas 1a Sección;266;4867
18221;Golondrinas 2a Sección;266;4867
18222;Golondrinas;266;4867
18223;La Presa;266;4867
18224;Villa Solidaridad;266;4868
18225;El Pirul;266;4869
18226;Desarrollo Urbano;266;4870
18227;Lomas de Becerra;266;4871
18228;Arvide;266;4872
18229;La Joya;266;4872
18230;Lomas de Becerra;266;4872
18231;El Pocito;266;4872
18232;Francisco Villa;266;4872
18233;El Rodeo;266;4873
18234;Reacomodo El Cuernito;266;4874
18235;Piloto Adolfo López Mateos;266;4875
18236;Presidentes;266;4875
18237;Ampliación Jalalpa;266;4876
18238;Jalalpa Tepito 2a Ampliación;266;4876
18239;Jalalpa Tepito;266;4876
18240;Ampliación Piloto Adolfo López Mateos;266;4877
18241;2a Ampliación Presidentes;266;4878
18242;1a Ampliación Presidentes;266;4878
18243;San Gabriel;266;4879
18244;Carlos A. Madrazo;266;4880
18245;Paseo de las Lomas;266;4881
18246;Bejero del Pueblo Santa Fe;266;4882
18247;Santa Fe;266;4883
18248;Santa Fe Peña Blanca;266;4883
18249;Santa Fe La Loma;266;4883
18250;Santa Fe Centro Ciudad;266;4883
18251;Jalalpa El Grande;266;4884
18252;Antonio Carrillo Flores;266;4885
18253;19 de Mayo;266;4886
18254;Santa Fe Tlayapaca;266;4887
18255;Olivar del Conde 1a Sección;266;4888
18256;Preconcreto;266;4888
18257;Galeana;266;4889
18258;Olivar del Conde 2a Sección;266;4890
18259;Barrio Norte;266;4891
18260;Palmas;266;4891
18261;Minas Cristo Rey;266;4892
18262;Sacramento;266;4893
18263;Santa María Nonoalco;266;4893
18264;Colina del Sur;266;4894
18265;Abeto;266;4895
18266;Unidad Popular Emiliano Zapata;266;4896
18267;Cañada del Olivar;266;4896
18268;Hogar y Redención;266;4896
18269;Batallón de San Patricio;266;4896
18270;Alfonso XIII;266;4897
18271;Molino de Rosas;266;4898
18272;Alfalfar;266;4898
18273;Lomas de Plateros;266;4899
18274;Torres de Mixcoac;266;4900
18275;La Cascada;266;4900
18276;Santa Lucia;266;4901
18277;Miguel Gaona Armenta;266;4901
18278;Milpa los Cerros;266;4902
18279;Arturo Gamiz;266;4903
18280;Tetlalpan;266;4904
18281;Ladera Chica;266;4905
18282;Santa Lucía Chantepec;266;4906
18283;Garcimarrero;266;4907
18284;Los Cedros;266;4907
18285;La Araña;266;4907
18286;Ampliación Los Pirules;266;4908
18287;Estado de Hidalgo;266;4908
18288;Piru Santa Lucia;266;4908
18289;Ampliación Estado de Hidalgo;266;4908
18290;El Politoco;266;4908
18291;Corpus Christy;266;4909
18292;Universal;266;4910
18293;Tepopotla;266;4911
18294;Cooperativa Unión Olivos;266;4912
18295;Acuilotla;266;4912
18296;Cehuaya;266;4913
18297;Llano Redondo;266;4913
18298;Punta de Cehuaya;266;4913
18299;Balcones de Cehuayo;266;4913
18300;Providencia;266;4913
18301;Villa Progresista;266;4914
